date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
03-02-04,-138.256,-368.266,-680.268,-11.882,197.456,-752.9396216,-20.57,-72.67162158,-8.688,1294.772,-380.682,522.39
04-02-04,-138.369,-368.551,-680.813,-11.893,197.572,-753.5503144,-20.605,-72.73731439,-8.712,1295.601,-380.956,522.701
05-02-04,-138.482,-368.836,-681.358,-11.904,197.688,-754.1610072,-20.64,-72.80300719,-8.736,1296.43,-381.23,523.012
06-02-04,-138.595,-369.121,-681.903,-11.915,197.804,-754.7717,-20.675,-72.8687,-8.76,1297.259,-381.504,523.323
07-02-04,-138.708,-369.406,-682.448,-11.926,197.92,-755.3823928,-20.71,-72.9343928,-8.784,1298.088,-381.778,523.634
08-02-04,-138.821,-369.691,-682.993,-11.937,198.036,-755.9930856,-20.745,-73.00008561,-8.808,1298.917,-382.052,523.945
09-02-04,-138.934,-369.976,-683.538,-11.948,198.152,-756.6037784,-20.78,-73.06577841,-8.832,1299.746,-382.326,524.256
10-02-04,-139.047,-370.261,-684.083,-11.959,198.268,-757.2144712,-20.815,-73.13147122,-8.856,1300.575,-382.6,524.567
11-02-04,-139.16,-370.546,-684.628,-11.97,198.384,-757.825164,-20.85,-73.19716402,-8.88,1301.404,-382.874,524.878
12-02-04,-139.273,-370.831,-685.173,-11.981,198.5,-758.4358568,-20.885,-73.26285683,-8.904,1302.233,-383.148,525.189
13-02-04,-139.386,-371.116,-685.718,-11.992,198.616,-759.0465496,-20.92,-73.32854963,-8.928,1303.062,-383.422,525.5
14-02-04,-139.499,-371.401,-686.263,-12.003,198.732,-759.6572424,-20.955,-73.39424244,-8.952,1303.891,-383.696,525.811
15-02-04,-139.612,-371.686,-686.808,-12.014,198.848,-760.2679352,-20.99,-73.45993524,-8.976,1304.72,-383.97,526.122
16-02-04,-139.725,-371.971,-687.353,-12.025,198.964,-760.878628,-21.025,-73.52562805,-9,1305.549,-384.244,526.433
17-02-04,-139.838,-372.256,-687.898,-12.036,199.08,-761.4893209,-21.06,-73.59132085,-9.024,1306.378,-384.518,526.744
18-02-04,-139.951,-372.541,-688.443,-12.047,199.196,-762.1000137,-21.095,-73.65701366,-9.048,1307.207,-384.792,527.055
19-02-04,-140.064,-372.826,-688.988,-12.058,199.312,-762.7107065,-21.13,-73.72270646,-9.072,1308.036,-385.066,527.366
20-02-04,-140.177,-373.111,-689.533,-12.069,199.428,-763.3213993,-21.165,-73.78839927,-9.096,1308.865,-385.34,527.677
21-02-04,-140.29,-373.396,-690.078,-12.08,199.544,-763.9320921,-21.2,-73.85409207,-9.12,1309.694,-385.614,527.988
22-02-04,-140.403,-373.681,-690.623,-12.091,199.66,-764.5427849,-21.235,-73.91978488,-9.144,1310.523,-385.888,528.299
23-02-04,-140.516,-373.966,-691.168,-12.102,199.776,-765.1534777,-21.27,-73.98547768,-9.168,1311.352,-386.162,528.61
24-02-04,-140.629,-374.251,-691.713,-12.113,199.892,-765.7641705,-21.305,-74.05117049,-9.192,1312.181,-386.436,528.921
25-02-04,-140.742,-374.536,-692.258,-12.124,200.008,-766.3748633,-21.34,-74.11686329,-9.216,1313.01,-386.71,529.232
26-02-04,-140.855,-374.821,-692.803,-12.135,200.124,-766.9855561,-21.375,-74.1825561,-9.24,1313.839,-386.984,529.543
27-02-04,-140.968,-375.106,-693.348,-12.146,200.24,-767.5962489,-21.41,-74.2482489,-9.264,1314.668,-387.258,529.854
28-02-04,-141.081,-375.391,-693.893,-12.157,200.356,-768.2069417,-21.445,-74.31394171,-9.288,1315.497,-387.532,530.165
29-02-04,-141.194,-375.676,-694.438,-12.168,200.472,-768.8176345,-21.48,-74.37963451,-9.312,1316.326,-387.806,530.476
01-03-04,-141.307,-375.961,-694.983,-12.179,200.588,-769.4283273,-21.515,-74.44532732,-9.336,1317.155,-388.08,530.787
02-03-04,-141.42,-376.246,-695.528,-12.19,200.704,-770.0390201,-21.55,-74.51102012,-9.36,1317.984,-388.354,531.098
03-03-04,-141.533,-376.531,-696.073,-12.201,200.82,-770.6497129,-21.585,-74.57671293,-9.384,1318.813,-388.628,531.409
04-03-04,-141.646,-376.816,-696.618,-12.212,200.936,-771.2604057,-21.62,-74.64240573,-9.408,1319.642,-388.902,531.72
05-03-04,-141.759,-377.101,-697.163,-12.223,201.052,-771.8710985,-21.655,-74.70809854,-9.432,1320.471,-389.176,532.031
06-03-04,-141.872,-377.386,-697.708,-12.234,201.168,-772.4817913,-21.69,-74.77379134,-9.456,1321.3,-389.45,532.342
07-03-04,-141.985,-377.671,-698.253,-12.245,201.284,-773.0924841,-21.725,-74.83948415,-9.48,1322.129,-389.724,532.653
08-03-04,-142.098,-377.956,-698.798,-12.256,201.4,-773.703177,-21.76,-74.90517695,-9.504,1322.958,-389.998,532.964
09-03-04,-142.211,-378.241,-699.343,-12.267,201.516,-774.3138698,-21.795,-74.97086976,-9.528,1323.787,-390.272,533.275
10-03-04,-142.324,-378.526,-699.888,-12.278,201.632,-774.9245626,-21.83,-75.03656256,-9.552,1324.616,-390.546,533.586
11-03-04,-142.437,-378.811,-700.433,-12.289,201.748,-775.5352554,-21.865,-75.10225537,-9.576,1325.445,-390.82,533.897
12-03-04,-142.55,-379.096,-700.978,-12.3,201.864,-776.1459482,-21.9,-75.16794817,-9.6,1326.274,-391.094,534.208
13-03-04,-142.663,-379.381,-701.523,-12.311,201.98,-776.756641,-21.935,-75.23364098,-9.624,1327.103,-391.368,534.519
14-03-04,-142.776,-379.666,-702.068,-12.322,202.096,-777.3673338,-21.97,-75.29933378,-9.648,1327.932,-391.642,534.83
15-03-04,-142.889,-379.951,-702.613,-12.333,202.212,-777.9780266,-22.005,-75.36502659,-9.672,1328.761,-391.916,535.141
16-03-04,-143.002,-380.236,-703.158,-12.344,202.328,-778.5887194,-22.04,-75.43071939,-9.696,1329.59,-392.19,535.452
17-03-04,-143.115,-380.521,-703.703,-12.355,202.444,-779.1994122,-22.075,-75.4964122,-9.72,1330.419,-392.464,535.763
18-03-04,-143.228,-380.806,-704.248,-12.366,202.56,-779.810105,-22.11,-75.562105,-9.744,1331.248,-392.738,536.074
19-03-04,-143.341,-381.091,-704.793,-12.377,202.676,-780.4207978,-22.145,-75.62779781,-9.768,1332.077,-393.012,536.385
20-03-04,-143.454,-381.376,-705.338,-12.388,202.792,-781.0314906,-22.18,-75.69349061,-9.792,1332.906,-393.286,536.696
21-03-04,-143.567,-381.661,-705.883,-12.399,202.908,-781.6421834,-22.215,-75.75918342,-9.816,1333.735,-393.56,537.007
22-03-04,-143.68,-381.946,-706.428,-12.41,203.024,-782.2528762,-22.25,-75.82487622,-9.84,1334.564,-393.834,537.318
23-03-04,-143.793,-382.231,-706.973,-12.421,203.14,-782.863569,-22.285,-75.89056903,-9.864,1335.393,-394.108,537.629
24-03-04,-143.906,-382.516,-707.518,-12.432,203.256,-783.4742618,-22.32,-75.95626183,-9.888,1336.222,-394.382,537.94
25-03-04,-144.019,-382.801,-708.063,-12.443,203.372,-784.0849546,-22.355,-76.02195464,-9.912,1337.051,-394.656,538.251
26-03-04,-144.132,-383.086,-708.608,-12.454,203.488,-784.6956474,-22.39,-76.08764744,-9.936,1337.88,-394.93,538.562
27-03-04,-144.245,-383.371,-709.153,-12.465,203.604,-785.3063402,-22.425,-76.15334025,-9.96,1338.709,-395.204,538.873
28-03-04,-144.358,-383.656,-709.698,-12.476,203.72,-785.9170331,-22.46,-76.21903305,-9.984,1339.538,-395.478,539.184
29-03-04,-144.471,-383.941,-710.243,-12.487,203.836,-786.5277259,-22.495,-76.28472586,-10.008,1340.367,-395.752,539.495
30-03-04,-144.584,-384.226,-710.788,-12.498,203.952,-787.1384187,-22.53,-76.35041866,-10.032,1341.196,-396.026,539.806
31-03-04,-144.697,-384.511,-711.333,-12.509,204.068,-787.7491115,-22.565,-76.41611147,-10.056,1342.025,-396.3,540.117
01-04-04,-144.81,-384.796,-711.878,-12.52,204.184,-788.3598043,-22.6,-76.48180427,-10.08,1342.854,-396.574,540.428
02-04-04,-144.923,-385.081,-712.423,-12.531,204.3,-788.9704971,-22.635,-76.54749708,-10.104,1343.683,-396.848,540.739
03-04-04,-145.036,-385.366,-712.968,-12.542,204.416,-789.5811899,-22.67,-76.61318988,-10.128,1344.512,-397.122,541.05
04-04-04,-145.149,-385.651,-713.513,-12.553,204.532,-790.1918827,-22.705,-76.67888269,-10.152,1345.341,-397.396,541.361
05-04-04,-145.262,-385.936,-714.058,-12.564,204.648,-790.8025755,-22.74,-76.74457549,-10.176,1346.17,-397.67,541.672
06-04-04,-145.375,-386.221,-714.603,-12.575,204.764,-791.4132683,-22.775,-76.8102683,-10.2,1346.999,-397.944,541.983
07-04-04,-145.488,-386.506,-715.148,-12.586,204.88,-792.0239611,-22.81,-76.8759611,-10.224,1347.828,-398.218,542.294
08-04-04,-145.601,-386.791,-715.693,-12.597,204.996,-792.6346539,-22.845,-76.94165391,-10.248,1348.657,-398.492,542.605
09-04-04,-145.714,-387.076,-716.238,-12.608,205.112,-793.2453467,-22.88,-77.00734671,-10.272,1349.486,-398.766,542.916
10-04-04,-145.827,-387.361,-716.783,-12.619,205.228,-793.8560395,-22.915,-77.07303952,-10.296,1350.315,-399.04,543.227
11-04-04,-145.94,-387.646,-717.328,-12.63,205.344,-794.4667323,-22.95,-77.13873232,-10.32,1351.144,-399.314,543.538
12-04-04,-146.053,-387.931,-717.873,-12.641,205.46,-795.0774251,-22.985,-77.20442513,-10.344,1351.973,-399.588,543.849
13-04-04,-146.166,-388.216,-718.418,-12.652,205.576,-795.6881179,-23.02,-77.27011793,-10.368,1352.802,-399.862,544.16
14-04-04,-146.279,-388.501,-718.963,-12.663,205.692,-796.2988107,-23.055,-77.33581074,-10.392,1353.631,-400.136,544.471
15-04-04,-146.392,-388.786,-719.508,-12.674,205.808,-796.9095035,-23.09,-77.40150354,-10.416,1354.46,-400.41,544.782
16-04-04,-146.505,-389.071,-720.053,-12.685,205.924,-797.5201963,-23.125,-77.46719635,-10.44,1355.289,-400.684,545.093
17-04-04,-146.618,-389.356,-720.598,-12.696,206.04,-798.1308892,-23.16,-77.53288915,-10.464,1356.118,-400.958,545.404
18-04-04,-146.731,-389.641,-721.143,-12.707,206.156,-798.741582,-23.195,-77.59858196,-10.488,1356.947,-401.232,545.715
19-04-04,-146.844,-389.926,-721.688,-12.718,206.272,-799.3522748,-23.23,-77.66427476,-10.512,1357.776,-401.506,546.026
20-04-04,-146.957,-390.211,-722.233,-12.729,206.388,-799.9629676,-23.265,-77.72996757,-10.536,1358.605,-401.78,546.337
21-04-04,-147.07,-390.496,-722.778,-12.74,206.504,-800.5736604,-23.3,-77.79566037,-10.56,1359.434,-402.054,546.648
22-04-04,-147.183,-390.781,-723.323,-12.751,206.62,-801.1843532,-23.335,-77.86135318,-10.584,1360.263,-402.328,546.959
23-04-04,-147.296,-391.066,-723.868,-12.762,206.736,-801.795046,-23.37,-77.92704598,-10.608,1361.092,-402.602,547.27
24-04-04,-147.409,-391.351,-724.413,-12.773,206.852,-802.4057388,-23.405,-77.99273879,-10.632,1361.921,-402.876,547.581
25-04-04,-147.522,-391.636,-724.958,-12.784,206.968,-803.0164316,-23.44,-78.05843159,-10.656,1362.75,-403.15,547.892
26-04-04,-147.635,-391.921,-725.503,-12.795,207.084,-803.6271244,-23.475,-78.1241244,-10.68,1363.579,-403.424,548.203
27-04-04,-147.748,-392.206,-726.048,-12.806,207.2,-804.2378172,-23.51,-78.1898172,-10.704,1364.408,-403.698,548.514
28-04-04,-147.861,-392.491,-726.593,-12.817,207.316,-804.84851,-23.545,-78.25551001,-10.728,1365.237,-403.972,548.825
29-04-04,-147.974,-392.776,-727.138,-12.828,207.432,-805.4592028,-23.58,-78.32120281,-10.752,1366.066,-404.246,549.136
30-04-04,-148.087,-393.061,-727.683,-12.839,207.548,-806.0698956,-23.615,-78.38689562,-10.776,1366.895,-404.52,549.447
01-05-04,-148.2,-393.346,-728.228,-12.85,207.664,-806.6805884,-23.65,-78.45258842,-10.8,1367.724,-404.794,549.758
02-05-04,-148.313,-393.631,-728.773,-12.861,207.78,-807.2912812,-23.685,-78.51828123,-10.824,1368.553,-405.068,550.069
03-05-04,-148.426,-393.916,-729.318,-12.872,207.896,-807.901974,-23.72,-78.58397403,-10.848,1369.382,-405.342,550.38
04-05-04,-148.539,-394.201,-729.863,-12.883,208.012,-808.5126668,-23.755,-78.64966684,-10.872,1370.211,-405.616,550.691
05-05-04,-148.652,-394.486,-730.408,-12.894,208.128,-809.1233596,-23.79,-78.71535964,-10.896,1371.04,-405.89,551.002
06-05-04,-148.765,-394.771,-730.953,-12.905,208.244,-809.7340524,-23.825,-78.78105245,-10.92,1371.869,-406.164,551.313
07-05-04,-148.878,-395.056,-731.498,-12.916,208.36,-810.3447453,-23.86,-78.84674525,-10.944,1372.698,-406.438,551.624
08-05-04,-148.991,-395.341,-732.043,-12.927,208.476,-810.9554381,-23.895,-78.91243806,-10.968,1373.527,-406.712,551.935
09-05-04,-149.104,-395.626,-732.588,-12.938,208.592,-811.5661309,-23.93,-78.97813086,-10.992,1374.356,-406.986,552.246
10-05-04,-149.217,-395.911,-733.133,-12.949,208.708,-812.1768237,-23.965,-79.04382367,-11.016,1375.185,-407.26,552.557
11-05-04,-149.33,-396.196,-733.678,-12.96,208.824,-812.7875165,-24,-79.10951647,-11.04,1376.014,-407.534,552.868
12-05-04,-149.443,-396.481,-734.223,-12.971,208.94,-813.3982093,-24.035,-79.17520928,-11.064,1376.843,-407.808,553.179
13-05-04,-149.556,-396.766,-734.768,-12.982,209.056,-814.0089021,-24.07,-79.24090208,-11.088,1377.672,-408.082,553.49
14-05-04,-149.669,-397.051,-735.313,-12.993,209.172,-814.6195949,-24.105,-79.30659489,-11.112,1378.501,-408.356,553.801
15-05-04,-149.782,-397.336,-735.858,-13.004,209.288,-815.2302877,-24.14,-79.37228769,-11.136,1379.33,-408.63,554.112
16-05-04,-149.895,-397.621,-736.403,-13.015,209.404,-815.8409805,-24.175,-79.4379805,-11.16,1380.159,-408.904,554.423
17-05-04,-150.008,-397.906,-736.948,-13.026,209.52,-816.4516733,-24.21,-79.5036733,-11.184,1380.988,-409.178,554.734
18-05-04,-150.121,-398.191,-737.493,-13.037,209.636,-817.0623661,-24.245,-79.56936611,-11.208,1381.817,-409.452,555.045
19-05-04,-150.234,-398.476,-738.038,-13.048,209.752,-817.6730589,-24.28,-79.63505891,-11.232,1382.646,-409.726,555.356
20-05-04,-150.347,-398.761,-738.583,-13.059,209.868,-818.2837517,-24.315,-79.70075172,-11.256,1383.475,-410,555.667
21-05-04,-150.46,-399.046,-739.128,-13.07,209.984,-818.8944445,-24.35,-79.76644452,-11.28,1384.304,-410.274,555.978
22-05-04,-150.573,-399.331,-739.673,-13.081,210.1,-819.5051373,-24.385,-79.83213733,-11.304,1385.133,-410.548,556.289
23-05-04,-150.686,-399.616,-740.218,-13.092,210.216,-820.1158301,-24.42,-79.89783013,-11.328,1385.962,-410.822,556.6
24-05-04,-150.799,-399.901,-740.763,-13.103,210.332,-820.7265229,-24.455,-79.96352294,-11.352,1386.791,-411.096,556.911
25-05-04,-150.912,-400.186,-741.308,-13.114,210.448,-821.3372157,-24.49,-80.02921574,-11.376,1387.62,-411.37,557.222
26-05-04,-151.025,-400.471,-741.853,-13.125,210.564,-821.9479085,-24.525,-80.09490855,-11.4,1388.449,-411.644,557.533
27-05-04,-151.138,-400.756,-742.398,-13.136,210.68,-822.5586014,-24.56,-80.16060135,-11.424,1389.278,-411.918,557.844
28-05-04,-151.251,-401.041,-742.943,-13.147,210.796,-823.1692942,-24.595,-80.22629416,-11.448,1390.107,-412.192,558.155
29-05-04,-151.364,-401.326,-743.488,-13.158,210.912,-823.779987,-24.63,-80.29198696,-11.472,1390.936,-412.466,558.466
30-05-04,-151.477,-401.611,-744.033,-13.169,211.028,-824.3906798,-24.665,-80.35767977,-11.496,1391.765,-412.74,558.777
31-05-04,-151.59,-401.896,-744.578,-13.18,211.144,-825.0013726,-24.7,-80.42337257,-11.52,1392.594,-413.014,559.088
01-06-04,-151.703,-402.181,-745.123,-13.191,211.26,-825.6120654,-24.735,-80.48906538,-11.544,1393.423,-413.288,559.399
02-06-04,-151.816,-402.466,-745.668,-13.202,211.376,-826.2227582,-24.77,-80.55475818,-11.568,1394.252,-413.562,559.71
03-06-04,-151.929,-402.751,-746.213,-13.213,211.492,-826.833451,-24.805,-80.62045099,-11.592,1395.081,-413.836,560.021
04-06-04,-152.042,-403.036,-746.758,-13.224,211.608,-827.4441438,-24.84,-80.68614379,-11.616,1395.91,-414.11,560.332
05-06-04,-152.155,-403.321,-747.303,-13.235,211.724,-828.0548366,-24.875,-80.7518366,-11.64,1396.739,-414.384,560.643
06-06-04,-152.268,-403.606,-747.848,-13.246,211.84,-828.6655294,-24.91,-80.8175294,-11.664,1397.568,-414.658,560.954
07-06-04,-152.381,-403.891,-748.393,-13.257,211.956,-829.2762222,-24.945,-80.88322221,-11.688,1398.397,-414.932,561.265
08-06-04,-152.494,-404.176,-748.938,-13.268,212.072,-829.886915,-24.98,-80.94891501,-11.712,1399.226,-415.206,561.576
09-06-04,-152.607,-404.461,-749.483,-13.279,212.188,-830.4976078,-25.015,-81.01460782,-11.736,1400.055,-415.48,561.887
10-06-04,-152.72,-404.746,-750.028,-13.29,212.304,-831.1083006,-25.05,-81.08030062,-11.76,1400.884,-415.754,562.198
11-06-04,-152.833,-405.031,-750.573,-13.301,212.42,-831.7189934,-25.085,-81.14599343,-11.784,1401.713,-416.028,562.509
12-06-04,-152.946,-405.316,-751.118,-13.312,212.536,-832.3296862,-25.12,-81.21168623,-11.808,1402.542,-416.302,562.82
13-06-04,-153.059,-405.601,-751.663,-13.323,212.652,-832.940379,-25.155,-81.27737904,-11.832,1403.371,-416.576,563.131
14-06-04,-153.172,-405.886,-752.208,-13.334,212.768,-833.5510718,-25.19,-81.34307184,-11.856,1404.2,-416.85,563.442
15-06-04,-153.285,-406.171,-752.753,-13.345,212.884,-834.1617646,-25.225,-81.40876465,-11.88,1405.029,-417.124,563.753
16-06-04,-153.398,-406.456,-753.298,-13.356,213,-834.7724575,-25.26,-81.47445745,-11.904,1405.858,-417.398,564.064
17-06-04,-153.511,-406.741,-753.843,-13.367,213.116,-835.3831503,-25.295,-81.54015026,-11.928,1406.687,-417.672,564.375
18-06-04,-153.624,-407.026,-754.388,-13.378,213.232,-835.9938431,-25.33,-81.60584306,-11.952,1407.516,-417.946,564.686
19-06-04,-153.737,-407.311,-754.933,-13.389,213.348,-836.6045359,-25.365,-81.67153587,-11.976,1408.345,-418.22,564.997
20-06-04,-153.85,-407.596,-755.478,-13.4,213.464,-837.2152287,-25.4,-81.73722867,-12,1409.174,-418.494,565.308
21-06-04,-153.963,-407.881,-756.023,-13.411,213.58,-837.8259215,-25.435,-81.80292148,-12.024,1410.003,-418.768,565.619
22-06-04,-154.076,-408.166,-756.568,-13.422,213.696,-838.4366143,-25.47,-81.86861428,-12.048,1410.832,-419.042,565.93
23-06-04,-154.189,-408.451,-757.113,-13.433,213.812,-839.0473071,-25.505,-81.93430709,-12.072,1411.661,-419.316,566.241
24-06-04,-154.302,-408.736,-757.658,-13.444,213.928,-839.6579999,-25.54,-81.99999989,-12.096,1412.49,-419.59,566.552
25-06-04,-154.415,-409.021,-758.203,-13.455,214.044,-840.2686927,-25.575,-82.0656927,-12.12,1413.319,-419.864,566.863
26-06-04,-154.528,-409.306,-758.748,-13.466,214.16,-840.8793855,-25.61,-82.1313855,-12.144,1414.148,-420.138,567.174
27-06-04,-154.641,-409.591,-759.293,-13.477,214.276,-841.4900783,-25.645,-82.19707831,-12.168,1414.977,-420.412,567.485
28-06-04,-154.754,-409.876,-759.838,-13.488,214.392,-842.1007711,-25.68,-82.26277111,-12.192,1415.806,-420.686,567.796
29-06-04,-154.867,-410.161,-760.383,-13.499,214.508,-842.7114639,-25.715,-82.32846392,-12.216,1416.635,-420.96,568.107
30-06-04,-154.98,-410.446,-760.928,-13.51,214.624,-843.3221567,-25.75,-82.39415672,-12.24,1417.464,-421.234,568.418
01-07-04,-155.093,-410.731,-761.473,-13.521,214.74,-843.9328495,-25.785,-82.45984953,-12.264,1418.293,-421.508,568.729
02-07-04,-155.206,-411.016,-762.018,-13.532,214.856,-844.5435423,-25.82,-82.52554233,-12.288,1419.122,-421.782,569.04
03-07-04,-155.319,-411.301,-762.563,-13.543,214.972,-845.1542351,-25.855,-82.59123514,-12.312,1419.951,-422.056,569.351
04-07-04,-155.432,-411.586,-763.108,-13.554,215.088,-845.7649279,-25.89,-82.65692794,-12.336,1420.78,-422.33,569.662
05-07-04,-155.545,-411.871,-763.653,-13.565,215.204,-846.3756207,-25.925,-82.72262075,-12.36,1421.609,-422.604,569.973
06-07-04,-155.658,-412.156,-764.198,-13.576,215.32,-846.9863136,-25.96,-82.78831355,-12.384,1422.438,-422.878,570.284
07-07-04,-155.771,-412.441,-764.743,-13.587,215.436,-847.5970064,-25.995,-82.85400636,-12.408,1423.267,-423.152,570.595
08-07-04,-155.884,-412.726,-765.288,-13.598,215.552,-848.2076992,-26.03,-82.91969916,-12.432,1424.096,-423.426,570.906
09-07-04,-155.997,-413.011,-765.833,-13.609,215.668,-848.818392,-26.065,-82.98539197,-12.456,1424.925,-423.7,571.217
10-07-04,-156.11,-413.296,-766.378,-13.62,215.784,-849.4290848,-26.1,-83.05108477,-12.48,1425.754,-423.974,571.528
11-07-04,-156.223,-413.581,-766.923,-13.631,215.9,-850.0397776,-26.135,-83.11677758,-12.504,1426.583,-424.248,571.839
12-07-04,-156.336,-413.866,-767.468,-13.642,216.016,-850.6504704,-26.17,-83.18247038,-12.528,1427.412,-424.522,572.15
13-07-04,-156.449,-414.151,-768.013,-13.653,216.132,-851.2611632,-26.205,-83.24816319,-12.552,1428.241,-424.796,572.461
14-07-04,-156.562,-414.436,-768.558,-13.664,216.248,-851.871856,-26.24,-83.31385599,-12.576,1429.07,-425.07,572.772
15-07-04,-156.675,-414.721,-769.103,-13.675,216.364,-852.4825488,-26.275,-83.3795488,-12.6,1429.899,-425.344,573.083
16-07-04,-156.788,-415.006,-769.648,-13.686,216.48,-853.0932416,-26.31,-83.4452416,-12.624,1430.728,-425.618,573.394
17-07-04,-156.901,-415.291,-770.193,-13.697,216.596,-853.7039344,-26.345,-83.51093441,-12.648,1431.557,-425.892,573.705
18-07-04,-157.014,-415.576,-770.738,-13.708,216.712,-854.3146272,-26.38,-83.57662721,-12.672,1432.386,-426.166,574.016
19-07-04,-157.127,-415.861,-771.283,-13.719,216.828,-854.92532,-26.415,-83.64232002,-12.696,1433.215,-426.44,574.327
20-07-04,-157.24,-416.146,-771.828,-13.73,216.944,-855.5360128,-26.45,-83.70801282,-12.72,1434.044,-426.714,574.638
21-07-04,-157.353,-416.431,-772.373,-13.741,217.06,-856.1467056,-26.485,-83.77370563,-12.744,1434.873,-426.988,574.949
22-07-04,-157.466,-416.716,-772.918,-13.752,217.176,-856.7573984,-26.52,-83.83939843,-12.768,1435.702,-427.262,575.26
23-07-04,-157.579,-417.001,-773.463,-13.763,217.292,-857.3680912,-26.555,-83.90509124,-12.792,1436.531,-427.536,575.571
24-07-04,-157.692,-417.286,-774.008,-13.774,217.408,-857.978784,-26.59,-83.97078404,-12.816,1437.36,-427.81,575.882
25-07-04,-157.805,-417.571,-774.553,-13.785,217.524,-858.5894768,-26.625,-84.03647685,-12.84,1438.189,-428.084,576.193
26-07-04,-157.918,-417.856,-775.098,-13.796,217.64,-859.2001697,-26.66,-84.10216965,-12.864,1439.018,-428.358,576.504
27-07-04,-158.031,-418.141,-775.643,-13.807,217.756,-859.8108625,-26.695,-84.16786246,-12.888,1439.847,-428.632,576.815
28-07-04,-158.144,-418.426,-776.188,-13.818,217.872,-860.4215553,-26.73,-84.23355526,-12.912,1440.676,-428.906,577.126
29-07-04,-158.257,-418.711,-776.733,-13.829,217.988,-861.0322481,-26.765,-84.29924807,-12.936,1441.505,-429.18,577.437
30-07-04,-158.37,-418.996,-777.278,-13.84,218.104,-861.6429409,-26.8,-84.36494087,-12.96,1442.334,-429.454,577.748
